post_id,source,target,tipo_interacao,data
423211,9912,423211,repost,20240219
136377,16055,136377,repost,20240101
1155332,369,1155332,repost,20230923
468473,184271,468473,repost,20231127
223279,1108409,223279,repost,20231018
88227,425,88227,repost,20230818
602785,54704,602785,repost,20240221
435952,478055,435952,repost,20230901
176464,85702,176464,repost,20230824
766000,689524,766000,repost,20240208
428234,7325,428234,repost,20230829
714963,34607,714963,repost,20240214
442129,237300,442129,repost,20240219
812550,27458,812550,repost,20231029
581450,501377,581450,repost,20231125
414726,137,414726,repost,20231024
221166,2950,221166,repost,20231006
266634,20369,266634,repost,20240216
460979,249304,460979,repost,20240202
60190,83473,60190,repost,20230919
1016135,205855,1016135,repost,20231031
782283,68875,782283,repost,20231123
815914,748518,815914,repost,20231224
479781,848947,479781,repost,20240215
21624,19639,21624,repost,20231126
86126,6758,86126,repost,20231014
1648003,308965,1648003,repost,20240105
634931,8320,634931,repost,20240111
25495,989783,25495,repost,20240106
26564,34579,26564,repost,20230916
187571,12510,187571,repost,20231207
266200,173128,266200,repost,20231010
3826905,31887,3826905,repost,20240119
25098,23580,25098,repost,20240225
66241,145191,66241,repost,20231027
2984828,104986,2984828,repost,20231104
807000,828887,807000,repost,20240221
131888,628,131888,repost,20230712
357011,85970,357011,repost,20230902
51435,51346,51435,repost,20231121
55459,2489,55459,repost,20230922
203220,34428,203220,repost,20230715
1038193,24819,1038193,repost,20240102
571936,37080,571936,repost,20231215
1630929,23019,1630929,repost,20230920
2140213,55437,2140213,repost,20231121
95231,29606,95231,repost,20231220
989859,25507,989859,repost,20230826
30506,155036,30506,repost,20240121
49172,87924,49172,repost,20240215
1081560,14983,1081560,repost,20231005
212799,15474,212799,repost,20240318
306120,21634,306120,repost,20231130
1896274,2270,1896274,repost,20230726
41004,220819,41004,repost,20240106
14260,4594,14260,repost,20240131
101495,56332,101495,repost,20240207
551336,12411,551336,repost,20230725
68476,3749,68476,repost,20231112
46062,134893,46062,repost,20231203
30285,30813,30285,repost,20230815
77183,29288,77183,repost,20230706
798165,5639,798165,repost,20240211
275199,32163,275199,repost,20240108
193762,6733,193762,repost,20230908
542140,660483,542140,repost,20240314
996821,34743,996821,repost,20240212
95067,55539,95067,repost,20230826
13949,1234,13949,repost,20240229
344167,510598,344167,repost,20240128
2289039,47178,2289039,repost,20231121
1922440,275538,1922440,repost,20231128
30297,30906,30297,repost,20240203
477622,328205,477622,repost,20230926
18055,217982,18055,repost,20230910
473820,1238168,473820,repost,20231207
793841,1275,793841,repost,20240206
75587,841374,75587,repost,20230819
1208842,277402,1208842,repost,20231112
52104,52050,52104,repost,20240212
160002,120170,160002,repost,20231026
2061674,54188,2061674,repost,20240209
152851,235072,152851,repost,20240118
49209,52189,49209,repost,20240209
35914,329079,35914,repost,20231202
353388,41041,353388,repost,20231031
469537,2256427,469537,repost,20240317
87821,32820,87821,repost,20230913
1730062,40471,1730062,repost,20230708
88308,52136,88308,repost,20240131
2274829,956101,2274829,repost,20231013
123643,123708,123643,repost,20240104
321757,5028,321757,repost,20240107
62768,2452,62768,repost,20231229
39381,200792,39381,repost,20231025
150794,1248,150794,repost,20240223
134653,796757,134653,repost,20230902
269413,126707,269413,repost,20230703
836955,132453,836955,repost,20230901
33692,421941,33692,repost,20240303
52104,77021,52104,repost,20231202
194150,39020,194150,repost,20231006
23004,192009,23004,repost,20231223
268660,59068,268660,repost,20231007
678990,159099,678990,repost,20240226
278231,327294,278231,repost,20230626
102018,159269,102018,repost,20240129
340334,132107,340334,repost,20240309
102235,121735,102235,repost,20240220
1272152,45676,1272152,repost,20231211
132583,40183,132583,repost,20240219
376766,6528,376766,repost,20240308
1091066,26249,1091066,repost,20231219
37750,25099,37750,repost,20240203
2087119,132839,2087119,repost,20230831
904305,69187,904305,repost,20230912
2588311,54704,2588311,repost,20240227
88401,49272,88401,repost,20231130
911120,156686,911120,repost,20231019
5005,4973,5005,repost,20231008
34872,63822,34872,repost,20240315
1302377,4932,1302377,repost,20240101
49189,41511,49189,repost,20231005
824805,6581,824805,repost,20230709
96256,8941,96256,repost,20240117
41072,88007,41072,repost,20231029
153790,144910,153790,repost,20230702
71434,47184,71434,repost,20230813
278128,477883,278128,repost,20231230
132969,132971,132969,repost,20240224
124909,173863,124909,repost,20230913
1103452,105482,1103452,repost,20231129
30651,1249,30651,repost,20240110
711796,8859,711796,repost,20231108
143882,6946,143882,repost,20230602
163492,3837,163492,repost,20231111
297374,22960,297374,repost,20231018
30601,49192,30601,repost,20230827
180960,966796,180960,repost,20240306
563551,170401,563551,repost,20240227
14589,14660,14589,repost,20231006
310836,26,310836,repost,20240226
544301,869922,544301,repost,20231009
25833,45939,25833,repost,20240205
2265167,23853,2265167,repost,20240304
125670,27458,125670,repost,20231220
1201533,60,1201533,repost,20231109
363049,808284,363049,repost,20240306
153769,13153,153769,repost,20240223
371225,99719,371225,repost,20240227
665596,6547,665596,repost,20240227
1025750,35436,1025750,repost,20240213
3963,243047,3963,repost,20230726
33472,53892,33472,repost,20231229
143983,29,143983,repost,20231027
352072,114,352072,repost,20240117
526307,35959,526307,repost,20231215
547424,45872,547424,repost,20240222
151819,14664,151819,repost,20240109
267759,594029,267759,repost,20231014
30430,50091,30430,repost,20231013
1138902,7830,1138902,repost,20230930
20452,196532,20452,repost,20230815
83007,3578,83007,repost,20231211
52153,56436,52153,repost,20240304
574365,123217,574365,repost,20240109
1264098,399152,1264098,repost,20240210
501139,23165,501139,repost,20240210
200998,188490,200998,repost,20240101
66825,220241,66825,repost,20240120
2911,205596,2911,repost,20240314
13756,1231,13756,repost,20240118
212872,595070,212872,repost,20230702
23008,8400,23008,repost,20230820
788778,7348,788778,repost,20230629
6724,23862,6724,repost,20231026
59904,897265,59904,repost,20230829
2143568,24025,2143568,repost,20230911
30575,22647,30575,repost,20230919
132996,46498,132996,repost,20240109
1330285,53493,1330285,repost,20240103
1186395,24088,1186395,repost,20231201
18326,164077,18326,repost,20231104
2244950,1376,2244950,repost,20240211
4131,217172,4131,repost,20240213
2158,390425,2158,repost,20231010
14747,41041,14747,repost,20230928
1156841,6622,1156841,repost,20231011
349194,13218,349194,repost,20240219
1493203,3060,1493203,repost,20240102
66911,364338,66911,repost,20240119
445363,235764,445363,repost,20231027
734266,230079,734266,repost,20231002
108021,68677,108021,repost,20231017
919639,64509,919639,repost,20240212
1235346,141241,1235346,repost,20240125
273169,45404,273169,repost,20231014
36062,36082,36062,repost,20230501
1204140,84396,1204140,repost,20240206
133201,142976,133201,repost,20231228
14800,345486,14800,repost,20231119
137523,8654,137523,repost,20231126
12877,13030,12877,repost,20240126
368472,3872,368472,repost,20231225
2502196,47703,2502196,repost,20231103
389801,37712,389801,repost,20231229
9287,20162,9287,repost,20240128
982351,1091867,982351,repost,20230724
1124689,699443,1124689,repost,20231204
100785,296774,100785,repost,20231024
244922,271557,244922,repost,20231031
1962949,23145,1962949,repost,20230930
54417,181487,54417,repost,20240127
4046221,31973,4046221,repost,20230815
1485914,71873,1485914,repost,20231103
487738,65955,487738,repost,20230919
979494,167882,979494,repost,20231003
1315455,236826,1315455,repost,20240130
101933,19242,101933,repost,20230806
1096557,7042,1096557,repost,20240216
1062371,55061,1062371,repost,20240305
34152,46821,34152,repost,20230819
943093,74009,943093,repost,20230905
611615,22725,611615,repost,20240209
277412,576838,277412,repost,20230808
6519,42901,6519,repost,20231113
34257,8884,34257,repost,20230821
887242,25488,887242,repost,20231221
154059,171898,154059,repost,20240313
27980,6407,27980,repost,20240301
1024335,23951,1024335,repost,20240212
152253,157210,152253,repost,20240104
320419,34607,320419,repost,20230907
162516,405345,162516,repost,20231009
100047,49270,100047,repost,20231223
102788,85389,102788,repost,20230928
843878,193089,843878,repost,20240219
25105,30900,25105,repost,20230630
791743,598356,791743,repost,20240112
182920,131175,182920,repost,20231003
206462,113535,206462,repost,20240307
101145,66069,101145,repost,20231025
99096,66350,99096,repost,20231209
829066,89738,829066,repost,20231221
487169,4133,487169,repost,20231002
301746,6092,301746,repost,20231117
26090,170613,26090,repost,20230912
8050,1196,8050,repost,20231129
1013657,19243,1013657,repost,20240211
381410,28166,381410,repost,20240127
11001,6549,11001,repost,20231118
1572735,240494,1572735,repost,20240213
2094864,43512,2094864,repost,20230902
1065865,394,1065865,repost,20230817
153132,3398,153132,repost,20230826
689080,82644,689080,repost,20231129
264653,629783,264653,repost,20231224
917078,19880,917078,repost,20230821
21814,5749,21814,repost,20240316
153610,14799,153610,repost,20240112
997689,23119,997689,repost,20231004
51769,86205,51769,repost,20240108
361050,131117,361050,repost,20240112
2591108,192730,2591108,repost,20231113
49714,1557,49714,repost,20231206
410984,7343,410984,repost,20240212
293882,68211,293882,repost,20231012
319455,825140,319455,repost,20240111
28256,43639,28256,repost,20230615
14635,136798,14635,repost,20240216
1036814,2627,1036814,repost,20231120
13073,9001,13073,repost,20231205
15353,49455,15353,repost,20231011
124642,131078,124642,repost,20240205
1361672,86175,1361672,repost,20240225
368429,560494,368429,repost,20240314
103348,1488032,103348,repost,20240302
448427,56332,448427,repost,20231120
20945,32172,20945,repost,20240206
22505,101,22505,repost,20231111
3389,2,3389,repost,20231213
1788406,204981,1788406,repost,20231013
1782939,120959,1782939,repost,20230911
461275,51160,461275,repost,20230708
122,121,122,repost,20240109
88227,63497,88227,repost,20231227
96215,37717,96215,repost,20231024
613790,2966,613790,repost,20240212
3421126,384069,3421126,repost,20230922
242764,4095,242764,repost,20230703
15638,462126,15638,repost,20231118
3237,85383,3237,repost,20231121
486554,25296,486554,repost,20240311
3798,15975,3798,repost,20231020
445024,52455,445024,repost,20230810
343879,14438,343879,repost,20230822
569917,26692,569917,repost,20231028
452599,3523,452599,repost,20230815
909733,36789,909733,repost,20231021
362587,122,362587,repost,20230815
42090,20988,42090,repost,20231118
166724,357825,166724,repost,20231110
1684316,1646,1684316,repost,20231023
182193,137875,182193,repost,20240102
551436,258848,551436,repost,20240307
570212,156871,570212,repost,20231214
33995,54455,33995,repost,20231207
497910,6534,497910,repost,20230612
2244973,26625,2244973,repost,20240301
32854,203200,32854,repost,20240127
270385,144730,270385,repost,20230722
2095624,47276,2095624,repost,20240214
213020,357506,213020,repost,20240213
64830,160600,64830,repost,20231128
83467,83479,83467,repost,20230811
524308,15458,524308,repost,20230927
518631,157465,518631,repost,20231012
610419,67707,610419,repost,20240209
897882,36388,897882,repost,20231024
570969,497191,570969,repost,20240119
132180,19787,132180,repost,20231229
1295378,5750,1295378,repost,20231208
1463903,160562,1463903,repost,20240303
129184,402,129184,repost,20230709
1623464,6819,1623464,repost,20240301
81550,207326,81550,repost,20231215
39830,322101,39830,repost,20231111
32691,296786,32691,repost,20231218
479723,35077,479723,repost,20231003
456839,354941,456839,repost,20240116
511582,17571,511582,repost,20231030
14858,9487,14858,repost,20240112
54807,69396,54807,repost,20240208
858575,85227,858575,repost,20240227
863827,509725,863827,repost,20231130
361060,33555,361060,repost,20231208
26465,724508,26465,repost,20230904
55408,71763,55408,repost,20231128
148859,42645,148859,repost,20240130
1256768,12386,1256768,repost,20240308
1779871,24198,1779871,repost,20240207
15807,507667,15807,repost,20240131
34871,30211,34871,repost,20230918
415390,51,415390,repost,20231221
375334,91569,375334,repost,20240316
2483309,1105379,2483309,repost,20240215
729036,310038,729036,repost,20240223
1929314,41507,1929314,repost,20240227
212872,59068,212872,repost,20230802
664988,15159,664988,repost,20230923
144521,142117,144521,repost,20240214
18350,20162,18350,repost,20240202
338172,49138,338172,repost,20240110
421162,57998,421162,repost,20231011
765787,3431,765787,repost,20231213
108048,9966,108048,repost,20231114
158620,189214,158620,repost,20240305
1038755,3666,1038755,repost,20231216
238928,16048,238928,repost,20231203
347190,170801,347190,repost,20240315
205597,83186,205597,repost,20231227
96842,1597,96842,repost,20231203
441787,50410,441787,repost,20230702
930133,185765,930133,repost,20231031
148348,47276,148348,repost,20240116
1103044,40356,1103044,repost,20240124
31697,156565,31697,repost,20230901
150577,1197,150577,repost,20231008
5,36088,5,repost,20231124
297679,23008,297679,repost,20230831
374389,1556811,374389,repost,20240209
23632,23620,23632,repost,20240224
442911,56332,442911,repost,20240205
89745,31,89745,repost,20230921
139788,299278,139788,repost,20240224
441216,539688,441216,repost,20230824
535644,339909,535644,repost,20231002
32299,6622,32299,repost,20230830
33159,33788,33159,repost,20240106
531066,157826,531066,repost,20230725
149567,272215,149567,repost,20230815
605901,40471,605901,repost,20230821
678280,173839,678280,repost,20230922
42140,9052,42140,repost,20240202
1080350,31100,1080350,repost,20230817
1855749,26767,1855749,repost,20240111
3544566,22963,3544566,repost,20231118
67082,38984,67082,repost,20231030
52060,52100,52060,repost,20231001
192242,5265,192242,repost,20231130
1270996,343429,1270996,repost,20240220
82921,95782,82921,repost,20240114
2068575,69586,2068575,repost,20240309
291759,58995,291759,repost,20240104
770049,7808,770049,repost,20230806
521613,4937,521613,repost,20230904
84698,267642,84698,repost,20240118
1464744,282926,1464744,repost,20231109
190065,153124,190065,repost,20231014
58088,321593,58088,repost,20231210
224387,352626,224387,repost,20240209
62321,366986,62321,repost,20231010
